Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0XfwXFXOI7oys9rsZ2sjrt,"I Lied to You","Sinners (Original Motion Picture Soundtrack)","Miles Caton,Sinners Movie",2025-04-18,314906,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.33,0.592,2,-8.768,0,0.0597,0.642,0.0267,0.0992,0.13,153.027,3
spotify:track:1hWLVUATVeF7AZAvbbVXDF,"Pick Poor Robin Clean","Sinners (Original Motion Picture Soundtrack)","Jack O’Connell,Lola Kirke,Peter Dreams,Sinners Movie",2025-04-18,105040,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.715,0.4,0,-11.158,1,0.078,0.824,0,0.1,0.965,96.846,4
spotify:track:4R3o6CPf0px4tDs2A1MzpD,"Can't Win for Losin'","Sinners (Original Motion Picture Soundtrack)","Tierinii Jackson,Cedric Burnside,Sinners Movie",2025-04-18,136053,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"blues,modern blues,classic blues,roots rock,blues rock,country blues","Masterworks",0.744,0.0858,5,-13.911,1,0.118,0.88,0.00015,0.102,0.585,118.552,4
spotify:track:0olIEZlnzkF1AZ4bcmWK9K,"Old Corn Liquor","Sinners (Original Motion Picture Soundtrack)","Rhiannon Giddens,Justin Robinson,Sinners Movie",2025-04-18,217746,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"folk,americana","Masterworks",0.565,0.507,2,-7.343,1,0.0346,0.866,0.113,0.184,0.683,133.684,4
spotify:track:6Mx73ILJjU7tZ8WIhvaVos,"Will Ye Go, Lassie Go?","Sinners (Original Motion Picture Soundtrack)","Lola Kirke,Peter Dreams,Brian Dunphy,Darren Holden,Jack O’Connell,Sinners Movie",2025-04-18,259200,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.618,0.253,0,-9.573,1,0.0264,0.91,0.000124,0.117,0.381,90.054,4
spotify:track:3gpofCUBcNhtLy2mN0ioE5,"Pale, Pale Moon","Sinners (Original Motion Picture Soundtrack)","Jayme Lawson,Sinners Movie",2025-04-18,285120,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.69,0.655,9,-7.681,1,0.0781,0.63,0.00686,0.816,0.843,107.007,4
spotify:track:1esmJ8t2PRbYt2yMx2aSEW,"Rocky Road to Dublin","Sinners (Original Motion Picture Soundtrack)","Jack O’Connell,Brian Dunphy,Darren Holden,Sinners Movie",2025-04-18,218986,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.597,0.72,5,-8.047,1,0.134,0.7,0.0026,0.268,0.292,133.236,3
spotify:track:5gaVFfAVePRWLqotvH1cb1,"In Moonlight","Sinners (Original Motion Picture Soundtrack)","Jerry Cantrell,Ludwig Göransson,Sinners Movie",2025-04-18,261746,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"grunge,post-grunge,soundtrack","Masterworks",0.599,0.551,11,-6.675,0,0.0273,0.7,0.271,0.14,0.103,109.999,4
spotify:track:0DFc5GuX8VG95HBbzebVby,"Travelin'","Sinners (Original Motion Picture Soundtrack)","Buddy Guy,Sinners Movie",2025-04-18,69733,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"blues,classic blues,blues rock,soul blues,modern blues,country blues","Masterworks",0.7,0.219,9,-10.737,1,0.0585,0.914,0.323,0.111,0.498,95.634,4
spotify:track:7MEpmTSCARpgFdj2Q9Q2d6,"Last Time (I Seen the Sun)","Sinners (Original Motion Picture Soundtrack)","Alice Smith,Miles Caton,Sinners Movie",2025-04-18,197906,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.37,0.496,2,-8.513,1,0.0348,0.276,0.00000539,0.119,0.0685,69.697,4
spotify:track:4uP6LhmRMU7FayUlkMaDOZ,"Sinners","Sinners (Original Motion Picture Soundtrack)","Rod Wave",2025-04-18,188506,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.692,0.744,1,-5.218,0,0.0678,0.229,0.0000383,0.107,0.482,156.085,4
spotify:track:67OS2zUpPpLtJDt02yOxiw,"Troubled Waters / Homesick","Sinners (Original Motion Picture Soundtrack)","OG DAYV,Uncle James,Sinners Movie",2025-04-18,255760,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.592,0.461,1,-9.637,0,0.0288,0.916,0.000155,0.131,0.349,101.932,4
spotify:track:3zYGlW1wIrpbo9vG79ZfMn,"Pale, Pale Moon","Sinners (Original Motion Picture Soundtrack)","Brittany Howard,Sinners Movie",2025-04-18,301826,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.764,0.491,2,-7.679,0,0.0449,0.629,0.00304,0.209,0.655,106.981,4
spotify:track:6cXuJmJcjV7aa0rRHtAkuK,"I Lied to You (Radio Edit)","Sinners (Original Motion Picture Soundtrack)","Miles Caton,Sinners Movie",2025-04-18,174573,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"","Masterworks",0.546,0.268,9,-9.541,0,0.0352,0.856,0.0000034,0.105,0.597,101.492,4
spotify:track:7l3i12wLd4Zq32D8LUvLx6,"Pick Poor Robin Clean","Sinners (Original Motion Picture Soundtrack)","Geeshie Wiley,Sinners Movie",2025-04-18,192613,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:02:17Z,"classic blues,country blues,blues","Masterworks",0.463,0.275,6,-11.918,1,0.0451,0.993,0.00208,0.353,0.619,99.962,4
spotify:track:3CfXkRsl1dUsVsIKN2Jxj6,"Sunset - Intro","Sunset","Surfer Girl",2025-04-18,43486,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae","Ineffable Records",0.299,0.142,8,-9.5,1,0.0486,0.887,0,0.199,0.391,184.977,5
spotify:track:7m07lbZ4bfuctN9ri3WHWC,"Skydiving","Sunset","Surfer Girl",2025-04-18,142138,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae","Ineffable Records",0.786,0.571,10,-5.911,1,0.0401,0.0347,0,0.0566,0.906,87.496,4
spotify:track:51uYT1d98WmvlXx0PEX7Vm,"Rush Hour (with Bryce Vine)","Sunset","Surfer Girl,Bryce Vine",2025-04-18,188644,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae","Ineffable Records",0.595,0.938,1,-5.153,1,0.0451,0.0263,0.0000807,0.296,0.912,94.029,4
spotify:track:45di3xq03MvQX1qkkv6n6o,"Drift","Sunset","Surfer Girl",2025-04-18,170825,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae","Ineffable Records",0.726,0.721,9,-4.1,1,0.0265,0.0682,0.000122,0.36,0.867,119.999,4
spotify:track:6TVJiN32zyRYKUw15tsCMV,"Don't Go (with Khalia)","Sunset","Surfer Girl,Khalia",2025-04-18,220710,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae,lovers rock","Ineffable Records",0.667,0.733,1,-6.176,0,0.0392,0.151,0.000231,0.595,0.587,80.004,4
spotify:track:2AfTONZ0vxSj9TFxfgkJOA,"Ghost (with Collie Buddz)","Sunset","Surfer Girl,Collie Buddz",2025-04-18,231100,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae,dancehall,ragga,roots reggae","Ineffable Records",0.61,0.681,4,-7.229,0,0.0926,0.305,0,0.103,0.543,79.882,4
spotify:track:5wFD5YyvAxLuKzMYP8269p,"Faces (with Emily Brimlow)","Sunset","Surfer Girl,Emily Brimlow",2025-04-18,160373,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae,christian folk","Ineffable Records",0.559,0.597,3,-7.425,1,0.0686,0.316,0,0.125,0.35,80.165,4
spotify:track:67VR5eBQ5erlwzMzriHLOQ,"Orbit - Interlude","Sunset","Surfer Girl",2025-04-18,91295,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae","Ineffable Records",0.758,0.575,8,-9.704,1,0.0452,0.496,0.613,0.18,0.616,129.993,4
spotify:track:1OEYAqfKXKDuELtm8h0IK0,"Freckles","Sunset","Surfer Girl",2025-04-18,155050,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae","Ineffable Records",0.644,0.966,7,-4.288,1,0.0381,0.000976,0.0015,0.172,0.496,100.026,4
spotify:track:3HPmOMoJggoQGnbNZN9a8Y,"Home (with Veni Sun)","Sunset","Surfer Girl,Veni Sun",2025-04-18,181285,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae","Ineffable Records",0.865,0.686,7,-6.28,1,0.031,0.257,0.00217,0.14,0.743,112.02,4
spotify:track:4csZPG8VcK6qFVUbjwAvgV,"Dive!","Sunset","Surfer Girl",2025-04-18,168485,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae","Ineffable Records",0.559,0.727,0,-6.174,1,0.0257,0.0428,0.0000845,0.337,0.458,91.967,4
spotify:track:1EOyQ1qpyikEoDZ9Q1EccN,"Collecting Dust","Sunset","Surfer Girl",2025-04-18,175951,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae","Ineffable Records",0.657,0.589,5,-7.267,1,0.0398,0.076,0.000906,0.144,0.331,179.928,4
spotify:track:482tQWrQleF8Yb63oqBvFA,"All Through The Night (with Bobby Alu)","Sunset","Surfer Girl,Bobby Alu",2025-04-18,260338,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae,surf rock","Ineffable Records",0.795,0.508,2,-7.37,1,0.042,0.386,0.00000675,0.163,0.868,136.026,4
spotify:track:3fKJHYHPNiD0AJjQqZY0c9,"Collecting Dust (with Jah Lil) - J-Vibe Version","Sunset","Surfer Girl,Jah Lil,J-Vibe",2025-04-18,253333,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:27Z,"reggae rock,reggae,roots reggae","Ineffable Records",0.736,0.701,5,-6.248,1,0.0517,0.00347,0.1,0.0376,0.673,89.999,4
spotify:track:58vgex7eMWhpyX7VZ3cKi7,"FISHSCALE FRIDAY","HEELS HAVE EYES","Westside Gunn",2025-04-18,58655,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:50Z,"boom bap,alternative hip hop,jazz rap,experimental hip hop","Griselda Records",0.559,0.445,7,-16.055,1,0.133,0.465,0.000725,0.752,0.872,179.064,3
spotify:track:6dA7M8QPaOH5nvsH1qf5DF,"EINSTEIN KITCHEN","HEELS HAVE EYES","Westside Gunn",2025-04-18,82391,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:50Z,"boom bap,alternative hip hop,jazz rap,experimental hip hop","Griselda Records",0.394,0.476,7,-13.48,1,0.0835,0.0717,0.00000901,0.105,0.544,83.637,4
spotify:track:4KgZ68aSlftTCpXAq5alwO,"GORO","HEELS HAVE EYES","Westside Gunn",2025-04-18,128975,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:50Z,"boom bap,alternative hip hop,jazz rap,experimental hip hop","Griselda Records",0.35,0.635,0,-9.709,1,0.0711,0.662,0.00000824,0.623,0.681,158.258,4
spotify:track:2CJdxwzvbRkondg2Ckackc,"DAVEY BOY SMITH","HEELS HAVE EYES","Westside Gunn",2025-04-18,211055,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:50Z,"boom bap,alternative hip hop,jazz rap,experimental hip hop","Griselda Records",0.754,0.479,7,-10.982,1,0.304,0.399,0.0000887,0.123,0.369,149.044,4
spotify:track:5yD5MO0jgjIfKPXanAtRi6,"EGYPT","HEELS HAVE EYES","Westside Gunn",2025-04-18,130744,0,mmr4r23xnc6oh1c77lysfbqg4,2025-04-18T12:03:50Z,"boom bap,alternative hip hop,jazz rap,experimental hip hop","Griselda Records",0.548,0.441,2,-16.83,1,0.255,0.452,0,0.694,0.549,95.302,4
