Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin,Primary Artist,Record Label_encoded,is_unknown_genre,Genres_encoded
I Used To Want To Die,Jonny,The Drums,2023-10-13,62933,0,indie,Anti/Epitaph,0.305,0.0715,1.0,-13.822,1.0,0.0424,0.937,2.32e-05,0.0645,0.37,127.415,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
Pool God,Jonny,The Drums,2023-10-13,281000,0,indie,Anti/Epitaph,0.87,0.253,0.0,-10.525,1.0,0.0518,0.872,0.255,0.136,0.695,104.009,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
Teach My Body,Jonny,The Drums,2023-10-13,275493,0,indie,Anti/Epitaph,0.582,0.666,9.0,-7.066,0.0,0.0288,0.0105,0.0,0.0965,0.162,85.996,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
The Flowers,Jonny,The Drums,2023-10-13,262000,0,indie,Anti/Epitaph,0.488,0.821,11.0,-5.481,1.0,0.111,0.218,6.86e-06,0.12,0.531,180.045,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
Obvious,Jonny,The Drums,2023-10-13,234480,0,indie,Anti/Epitaph,0.576,0.87,2.0,-5.704,1.0,0.0389,0.00782,9.19e-06,0.066,0.388,95.011,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
Green Grass,Jonny,The Drums,2023-10-13,237520,0,indie,Anti/Epitaph,0.354,0.282,10.0,-10.353,1.0,0.0304,0.926,5.19e-06,0.144,0.213,143.875,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
Dying,Jonny,"The Drums,Rico Nasty",2023-10-13,219973,0,indie,Anti/Epitaph,0.534,0.508,7.0,-8.796,1.0,0.0347,0.629,5.67e-05,0.0912,0.141,129.95,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
Be Gentle,Jonny,The Drums,2023-10-13,235533,0,indie,Anti/Epitaph,0.421,0.268,1.0,-13.342,1.0,0.0301,0.744,3.17e-05,0.278,0.217,131.794,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
Protect Him Always,Jonny,The Drums,2023-10-13,54000,0,indie,Anti/Epitaph,0.289,0.518,8.0,-6.886,1.0,0.0854,0.7,0.0,0.137,0.275,200.501,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
Plastic Envelope,Jonny,The Drums,2023-10-13,197866,0,indie,Anti/Epitaph,0.475,0.729,8.0,-6.045,1.0,0.0441,0.0132,0.000122,0.425,0.328,165.057,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
Little Jonny,Jonny,The Drums,2023-10-13,84853,0,indie,Anti/Epitaph,0.382,0.24,4.0,-9.887,1.0,0.0387,0.743,0.0,0.0894,0.358,128.882,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
Harms,Jonny,The Drums,2023-10-13,107160,0,indie,Anti/Epitaph,0.275,0.324,7.0,-11.105,1.0,0.0437,0.911,1.57e-05,0.56,0.367,132.426,50.0,df_fav_albums,The Drums,61.43767443711169,0,70.39801919828325
dickhead blues,Why Does the Earth Give Us People to Love?,Kara Jackson,2023-04-14,325204,26,"singer-songwriter, folk, contemporary folk, female vocalists",September Recordings,0.445,0.27,9.0,-10.087,0.0,0.0451,0.789,0.0,0.191,0.401,110.466,50.0,df_fav_albums,Kara Jackson,57.80067842180954,0,66.73791123978407
Love,Rave & Roses,Rema,2022-03-24,250491,35,"afrobeats,afrobeat,afropop",Mavin Records / Jonzing World,0.448,0.69,6.0,-6.301,1.0,0.0526,0.154,0.000749,0.109,0.193,101.497,50.0,df_fav_albums,Rema,62.48949193049737,0,62.80141583681991
pawnshop,Why Does the Earth Give Us People to Love?,Kara Jackson,2023-04-14,158998,25,"singer-songwriter, folk, contemporary folk, female vocalists",September Recordings,0.391,0.466,7.0,-8.883,1.0,0.031,0.607,0.0011,0.241,0.199,82.123,50.0,df_fav_albums,Kara Jackson,57.80067842180954,0,66.73791123978407
Old Friends Die Hard,Reeling,The Mysterines,2022-03-11,138080,20,indie rock,Fiction,0.483,0.929,11.0,-4.07,0.0,0.0608,0.000333,7.8e-06,0.385,0.393,126.069,50.0,df_fav_albums,The Mysterines,68.74324481246259,0,67.0702973037157
The Confession Song,Reeling,The Mysterines,2022-03-11,272013,13,indie rock,Fiction,0.303,0.722,2.0,-6.49,1.0,0.0483,0.00505,4.7e-05,0.326,0.215,100.082,50.0,df_fav_albums,The Mysterines,68.74324481246259,0,67.0702973037157
All These Things,Reeling,The Mysterines,2022-03-11,269920,29,indie rock,Fiction,0.327,0.923,7.0,-2.979,1.0,0.0429,3.05e-05,4.8e-06,0.0808,0.238,144.028,50.0,df_fav_albums,The Mysterines,68.74324481246259,0,67.0702973037157
Means To Bleed,Reeling,The Mysterines,2022-03-11,177200,16,indie rock,Fiction,0.358,0.886,9.0,-5.315,1.0,0.133,0.000146,0.00328,0.193,0.0532,133.008,50.0,df_fav_albums,The Mysterines,68.74324481246259,0,67.0702973037157
In My Head,Reeling,The Mysterines,2022-03-11,234706,27,indie rock,Fiction,0.451,0.935,2.0,-4.029,0.0,0.0537,0.000882,1.2e-06,0.319,0.479,130.068,50.0,df_fav_albums,The Mysterines,68.74324481246259,0,67.0702973037157
The Bad Thing,Reeling,The Mysterines,2022-03-11,264106,18,indie rock,Fiction,0.214,0.89,2.0,-4.948,1.0,0.113,0.000256,0.153,0.0935,0.377,161.172,50.0,df_fav_albums,The Mysterines,68.74324481246259,0,67.0702973037157
Under Your Skin,Reeling,The Mysterines,2022-03-11,167840,21,indie rock,Fiction,0.478,0.556,11.0,-6.239,0.0,0.0385,0.0129,0.0,0.419,0.23,112.634,50.0,df_fav_albums,The Mysterines,68.74324481246259,0,67.0702973037157
On The Run,Reeling,The Mysterines,2022-03-11,158693,24,indie rock,Fiction,0.402,0.912,4.0,-4.671,0.0,0.0528,8.93e-06,0.178,0.202,0.288,128.042,50.0,df_fav_albums,The Mysterines,68.74324481246259,0,67.0702973037157
Dangerous,Reeling,The Mysterines,2022-03-11,211466,29,indie rock,Fiction,0.448,0.923,0.0,-2.879,1.0,0.041,0.000305,0.00526,0.111,0.544,109.865,50.0,df_fav_albums,The Mysterines,68.74324481246259,0,67.0702973037157
Reeling,Reeling,The Mysterines,2022-03-11,188960,22,indie rock,Fiction,0.34,0.807,4.0,-5.036,0.0,0.0461,0.000298,6.54e-05,0.0705,0.297,96.023,50.0,df_fav_albums,The Mysterines,68.74324481246259,0,67.0702973037157
Hung Up,Reeling,The Mysterines,2022-03-11,204973,40,indie rock,Fiction,0.43,0.949,0.0,-3.159,0.0,0.0617,1.62e-05,0.124,0.214,0.435,80.021,50.0,df_fav_albums,The Mysterines,68.74324481246259,0,67.0702973037157
Bright Lights,Black Radio III,"Robert Glasper,Ty Dolla $ign",2022-02-25,242173,28,"neo soul,jazz rap,nu jazz",Loma Vista Recordings,0.632,0.553,1.0,-8.46,1.0,0.0496,0.818,0.0,0.113,0.342,85.982,50.0,df_fav_albums,Robert Glasper,57.289847962329674,0,62.94493227579519
Forever [Feat. PJ Morton & India.Arie],Black Radio III,"Robert Glasper,PJ Morton,India.Arie",2022-02-25,345680,29,"neo soul,jazz rap,nu jazz",Loma Vista Recordings,0.347,0.709,6.0,-5.452,0.0,0.186,0.161,1.06e-05,0.103,0.384,83.571,50.0,df_fav_albums,Robert Glasper,57.289847962329674,0,62.94493227579519
Out of My Hands [Feat. Jennifer Hudson],Black Radio III,"Robert Glasper,Jennifer Hudson",2022-02-25,335533,22,"neo soul,jazz rap,nu jazz",Loma Vista Recordings,0.777,0.464,5.0,-8.523,0.0,0.0953,0.0721,0.0202,0.101,0.389,112.013,50.0,df_fav_albums,Robert Glasper,57.289847962329674,0,62.94493227579519
Heaven's Here [Feat. Ant Clemons],Black Radio III,"Robert Glasper,Ant Clemons",2022-02-25,237000,39,"neo soul,jazz rap,nu jazz",Loma Vista Recordings,0.502,0.416,5.0,-6.933,0.0,0.0817,0.559,0.000276,0.195,0.71,141.815,50.0,df_fav_albums,Robert Glasper,57.289847962329674,0,62.94493227579519
It Don't Matter [Feat. Gregory Porter & Ledisi],Black Radio III,"Robert Glasper,Gregory Porter,Ledisi",2022-02-25,327013,34,"neo soul,jazz rap,nu jazz,vocal jazz,jazz,smooth r&b",Loma Vista Recordings,0.611,0.455,5.0,-8.017,1.0,0.0383,0.526,3.73e-05,0.142,0.455,134.795,50.0,df_fav_albums,Robert Glasper,57.289847962329674,0,63.5857705072702
Everybody Love [Feat. Musiq Soulchild & Posdnuos],Black Radio III,"Robert Glasper,Musiq Soulchild,Posdnuos",2022-02-25,303160,30,"neo soul,jazz rap,nu jazz,r&b,smooth r&b,quiet storm",Loma Vista Recordings,0.566,0.441,11.0,-10.799,0.0,0.334,0.49,0.000313,0.121,0.61,105.389,50.0,df_fav_albums,Robert Glasper,57.289847962329674,0,63.5857705072702
KEEP IT UP,WHO CARES?,Rex Orange County,2022-03-11,183000,51,bedroom pop,Rex Orange County,0.708,0.477,8.0,-7.297,1.0,0.0565,0.292,1.75e-06,0.255,0.733,149.929,50.0,df_fav_albums,Rex Orange County,63.67696581540138,0,62.40334312928573
WORTH IT,WHO CARES?,Rex Orange County,2022-03-11,164733,45,bedroom pop,Rex Orange County,0.568,0.367,7.0,-9.414,1.0,0.0304,0.696,0.00588,0.105,0.389,95.076,50.0,df_fav_albums,Rex Orange County,63.67696581540138,0,62.40334312928573
Over [Feat. Yebba],Black Radio III,"Robert Glasper,Yebba",2022-02-25,295746,44,"neo soul,jazz rap,nu jazz",Loma Vista Recordings,0.535,0.539,10.0,-8.192,0.0,0.0454,0.368,0.00237,0.115,0.229,84.669,50.0,df_fav_albums,Robert Glasper,57.289847962329674,0,62.94493227579519
dirty dancer,Getaway,Orion Sun,2022-03-11,169720,33,"alternative r&b,bedroom pop",Mom+Pop,0.702,0.525,7.0,-5.028,0.0,0.0313,0.376,0.0667,0.119,0.515,113.856,50.0,df_fav_albums,Orion Sun,59.00789793586642,0,64.2923892839481
Pillar on the Bridge of You,Broken Equipment,BODEGA,2022-03-11,197853,0,post-punk,What's Your Rupture?,0.595,0.871,11.0,-6.319,1.0,0.0378,0.00166,0.0102,0.119,0.9,128.984,50.0,df_fav_albums,BODEGA,66.8354905271056,0,60.888135885653185
C.I.R.P.,Broken Equipment,BODEGA,2022-03-11,223648,0,post-punk,What's Your Rupture?,0.76,0.916,8.0,-6.356,0.0,0.0493,0.00856,0.000152,0.156,0.967,119.002,50.0,df_fav_albums,BODEGA,66.8354905271056,0,60.888135885653185
NYC (disambiguation),Broken Equipment,BODEGA,2022-03-11,207170,0,post-punk,What's Your Rupture?,0.56,0.755,8.0,-6.489,1.0,0.0346,0.000329,0.002,0.213,0.35,126.996,50.0,df_fav_albums,BODEGA,66.8354905271056,0,60.888135885653185
Territorial Call of the Female,Broken Equipment,BODEGA,2022-03-11,165346,0,post-punk,What's Your Rupture?,0.822,0.621,0.0,-8.626,1.0,0.04,0.00514,0.733,0.103,0.618,124.975,50.0,df_fav_albums,BODEGA,66.8354905271056,0,60.888135885653185
Thrown,Broken Equipment,BODEGA,2022-03-11,167739,0,post-punk,What's Your Rupture?,0.772,0.781,10.0,-6.67,0.0,0.183,0.0059,2.95e-06,0.0592,0.514,162.028,50.0,df_fav_albums,BODEGA,66.8354905271056,0,60.888135885653185
celebration,Getaway,Orion Sun,2022-03-11,204653,35,"alternative r&b,bedroom pop",Mom+Pop,0.147,0.457,1.0,-8.907,1.0,0.0325,0.529,0.305,0.0927,0.321,82.239,50.0,df_fav_albums,Orion Sun,59.00789793586642,0,64.2923892839481
without you (interlude),Getaway,Orion Sun,2022-03-11,90480,48,"alternative r&b,bedroom pop",Mom+Pop,0.397,0.142,10.0,-14.542,1.0,0.0395,0.945,0.00357,0.114,0.249,79.705,50.0,df_fav_albums,Orion Sun,59.00789793586642,0,64.2923892839481
concrete,Getaway,Orion Sun,2022-03-11,212000,33,"alternative r&b,bedroom pop",Mom+Pop,0.724,0.599,0.0,-7.036,1.0,0.102,0.51,0.00308,0.101,0.858,147.969,50.0,df_fav_albums,Orion Sun,59.00789793586642,0,64.2923892839481
pressure,Getaway,Orion Sun,2022-03-11,220893,52,"alternative r&b,bedroom pop",Mom+Pop,0.545,0.341,6.0,-10.742,0.0,0.0297,0.559,0.0207,0.105,0.293,131.847,50.0,df_fav_albums,Orion Sun,59.00789793586642,0,64.2923892839481
intro,Getaway,Orion Sun,2022-03-11,180560,61,"alternative r&b,bedroom pop",Mom+Pop,0.525,0.459,10.0,-9.324,0.0,0.0329,0.203,0.000443,0.271,0.647,84.401,50.0,df_fav_albums,Orion Sun,59.00789793586642,0,64.2923892839481
WHO CARES?,WHO CARES?,Rex Orange County,2022-03-11,149480,44,bedroom pop,Rex Orange County,0.82,0.278,8.0,-6.356,1.0,0.0356,0.59,0.000312,0.141,0.588,86.068,50.0,df_fav_albums,Rex Orange County,63.67696581540138,0,62.40334312928573
SHOOT ME DOWN,WHO CARES?,Rex Orange County,2022-03-11,292466,42,bedroom pop,Rex Orange County,0.615,0.606,11.0,-8.553,0.0,0.0325,0.485,0.00894,0.0863,0.48,139.246,50.0,df_fav_albums,Rex Orange County,63.67696581540138,0,62.40334312928573
MAKING TIME,WHO CARES?,Rex Orange County,2022-03-11,115400,48,bedroom pop,Rex Orange County,0.465,0.348,3.0,-9.399,1.0,0.0275,0.377,0.000747,0.335,0.296,144.748,50.0,df_fav_albums,Rex Orange County,63.67696581540138,0,62.40334312928573
THE SHADE,WHO CARES?,Rex Orange County,2022-03-11,181506,73,bedroom pop,Rex Orange County,0.898,0.509,5.0,-7.973,1.0,0.062,0.391,0.0,0.0876,0.727,119.869,50.0,df_fav_albums,Rex Orange County,63.67696581540138,0,62.40334312928573
IF YOU WANT IT,WHO CARES?,Rex Orange County,2022-03-11,187160,44,bedroom pop,Rex Orange County,0.808,0.577,6.0,-7.416,1.0,0.0566,0.0303,3.36e-06,0.156,0.327,139.864,50.0,df_fav_albums,Rex Orange County,63.67696581540138,0,62.40334312928573
ONE IN A MILLION,WHO CARES?,Rex Orange County,2022-03-11,194893,57,bedroom pop,Rex Orange County,0.765,0.484,11.0,-6.96,1.0,0.0738,0.699,0.0,0.12,0.507,80.003,50.0,df_fav_albums,Rex Orange County,63.67696581540138,0,62.40334312928573
Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello],Black Radio III,"Robert Glasper,H.E.R.,Meshell Ndegeocello",2022-02-25,291613,42,"neo soul,jazz rap,nu jazz,r&b",Loma Vista Recordings,0.664,0.453,5.0,-9.1,0.0,0.0749,0.0197,0.0248,0.0905,0.401,143.921,50.0,df_fav_albums,Robert Glasper,57.289847962329674,0,63.5857705072702
Why We Speak [Feat. Q-Tip & Esperanza Spalding],Black Radio III,"Robert Glasper,Q-Tip,Esperanza Spalding",2022-02-25,379213,34,"neo soul,jazz rap,nu jazz,east coast hip hop,vocal jazz,jazz",Loma Vista Recordings,0.716,0.659,1.0,-6.225,1.0,0.0617,0.249,0.00289,0.102,0.577,91.972,50.0,df_fav_albums,Robert Glasper,57.289847962329674,0,63.5857705072702
No Blade Of Grass,Broken Equipment,BODEGA,2022-03-11,217750,0,post-punk,What's Your Rupture?,0.839,0.68,6.0,-7.587,0.0,0.116,0.00474,0.0242,0.0918,0.965,134.06,50.0,df_fav_albums,BODEGA,66.8354905271056,0,60.888135885653185
Alone But Not Lonely,Duality,Luna Li,2022-03-04,106026,0,"indie pop, dream pop, psychedelic pop, Canadian, Neo-Psychedelia",In Real Life Music,0.375,0.7,10.0,-7.076,1.0,0.0363,0.217,8.64e-05,0.137,0.514,191.932,50.0,df_fav_albums,Luna Li,64.05067842180955,0,63.7953692444609
Scooby Snacks,YOD Wave,"Your Old Droog,Mach-Hommy",2022-03-04,165899,18,"boom bap,underground hip hop,experimental hip hop,alternative hip hop,jazz rap",Nature Sounds / Mongoloid Banks,0.669,0.712,7.0,-7.357,1.0,0.313,0.578,0.0,0.319,0.655,81.248,50.0,df_fav_albums,Your Old Droog,61.01272247784876,0,63.5857705072702
Fela Kruti,YOD Wave,Your Old Droog,2022-03-04,147845,12,"boom bap,underground hip hop,experimental hip hop",Nature Sounds / Mongoloid Banks,0.731,0.631,8.0,-7.151,1.0,0.0901,0.23,1.66e-06,0.115,0.167,79.899,50.0,df_fav_albums,Your Old Droog,61.01272247784876,0,63.75853103957281
Lonely/Lovely,Duality,Luna Li,2022-03-04,225757,0,"indie pop, dream pop, psychedelic pop, Canadian, Neo-Psychedelia",In Real Life Music,0.161,0.386,6.0,-9.711,0.0,0.0339,0.873,0.218,0.414,0.0364,75.887,50.0,df_fav_albums,Luna Li,64.05067842180955,0,63.7953692444609
Space,Duality,Luna Li,2022-03-04,177463,0,"indie pop, dream pop, psychedelic pop, Canadian, Neo-Psychedelia",In Real Life Music,0.52,0.474,0.0,-6.691,1.0,0.0244,0.181,5.56e-05,0.195,0.213,99.622,50.0,df_fav_albums,Luna Li,64.05067842180955,0,63.7953692444609
Misery Moon,Duality,Luna Li,2022-03-04,68732,0,"indie pop, dream pop, psychedelic pop, Canadian, Neo-Psychedelia",In Real Life Music,0.797,0.313,3.0,-12.42,0.0,0.0421,0.819,0.23,0.108,0.432,119.78,50.0,df_fav_albums,Luna Li,64.05067842180955,0,63.7953692444609
Magic,Duality,Luna Li,2022-03-04,178447,0,"indie pop, dream pop, psychedelic pop, Canadian, Neo-Psychedelia",In Real Life Music,0.407,0.492,4.0,-5.249,0.0,0.0249,0.15,0.24,0.166,0.0775,89.967,50.0,df_fav_albums,Luna Li,64.05067842180955,0,63.7953692444609
Silver Into Rain,Duality,"Luna Li,beabadoobee",2022-03-04,201869,0,bedroom pop,In Real Life Music,0.528,0.56,2.0,-6.3,1.0,0.0295,0.447,0.00904,0.0945,0.475,105.102,50.0,df_fav_albums,Luna Li,64.05067842180955,0,62.40334312928573
Trying,Duality,Luna Li,2022-03-04,206640,0,"indie pop, dream pop, psychedelic pop, Canadian, Neo-Psychedelia",In Real Life Music,0.342,0.344,5.0,-9.473,1.0,0.0427,0.546,0.00078,0.093,0.13,120.103,50.0,df_fav_albums,Luna Li,64.05067842180955,0,63.7953692444609
Afterglow,Duality,Luna Li,2022-03-04,198466,0,"indie pop, dream pop, psychedelic pop, Canadian, Neo-Psychedelia",In Real Life Music,0.581,0.522,5.0,-8.615,1.0,0.0266,0.557,0.000389,0.0988,0.407,132.314,50.0,df_fav_albums,Luna Li,64.05067842180955,0,63.7953692444609
Boring Again,Duality,"Luna Li,Jay Som",2022-03-04,177550,0,"dream pop,indie pop",In Real Life Music,0.473,0.464,11.0,-7.99,0.0,0.0286,0.434,0.000959,0.106,0.533,178.42,50.0,df_fav_albums,Luna Li,64.05067842180955,0,64.29284292460476
Cherry Pit,Duality,Luna Li,2022-03-04,290564,0,"indie pop, dream pop, psychedelic pop, Canadian, Neo-Psychedelia",In Real Life Music,0.701,0.602,9.0,-7.423,1.0,0.0367,0.2,0.000392,0.153,0.707,120.753,50.0,df_fav_albums,Luna Li,64.05067842180955,0,63.7953692444609
2015,From 2 to 3,Peach Pit,2022-03-04,181603,40,"math rock, indie pop, indie, indie rock",Columbia,0.483,0.535,2.0,-6.95,1.0,0.0285,0.123,0.000773,0.243,0.327,75.642,50.0,df_fav_albums,Peach Pit,73.3154889879707,0,67.42083213094416
Drips on a Wire,From 2 to 3,Peach Pit,2022-03-04,189825,35,"math rock, indie pop, indie, indie rock",Columbia,0.427,0.691,10.0,-5.785,1.0,0.0368,0.111,3.63e-05,0.267,0.247,118.321,50.0,df_fav_albums,Peach Pit,73.3154889879707,0,67.42083213094416
